Date,Time,Day of the Week,Origin,Destination,Route,Weather Conditions,Accident Reports,Traffic Intensity,,Distance
08-10-2024,15:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,29,,7979
08-10-2024,16:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,48,,9899
08-10-2024,17:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,78,,7438
08-10-2024,18:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,74,,7979
08-10-2024,19:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,99,,9899
08-10-2024,20:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,34,,7438
08-10-2024,21:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,22,,7979
08-10-2024,22:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,56,,9899
08-10-2024,23:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,22,,7438
09-10-2024,00:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,45,,7979
09-10-2024,01:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,41,,9899
09-10-2024,02:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,57,,7438
09-10-2024,03:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,24,,7979
09-10-2024,04:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,41,,9899
09-10-2024,05:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,50,,7438
09-10-2024,06:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,24,,7979
09-10-2024,07:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,37,,9899
09-10-2024,08:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,79,,7438
09-10-2024,09:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,80,,7979
09-10-2024,10:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,89,,9899
09-10-2024,11:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,30,,7438
09-10-2024,12:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,41,,7979
09-10-2024,13:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,38,,9899
09-10-2024,14:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,55,,7438
09-10-2024,15:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,57,,7979
09-10-2024,16:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,31,,9899
09-10-2024,17:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,100,,7438
09-10-2024,18:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,100,,7979
09-10-2024,19:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,89,,9899
09-10-2024,20:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,52,,7438
09-10-2024,21:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,39,,7979
09-10-2024,22:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,37,,9899
09-10-2024,23:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,37,,7438
10-10-2024,00:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,58,,7979
10-10-2024,01:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,31,,9899
10-10-2024,02:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,29,,7438
10-10-2024,03:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,54,,7979
10-10-2024,04:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,50,,9899
10-10-2024,05:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,39,,7438
10-10-2024,06:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,36,,7979
10-10-2024,07:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,54,,9899
10-10-2024,08:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,73,,7979
10-10-2024,09:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,73,,7438
10-10-2024,10:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,92,,9899
10-10-2024,11:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,38,,7979
10-10-2024,12:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,54,,7438
10-10-2024,13:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,44,,9899
10-10-2024,14:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,58,,7438
10-10-2024,15:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,41,,7979
10-10-2024,16:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,51,,9899
10-10-2024,17:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,91,,7438
10-10-2024,18:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,93,,7979
10-10-2024,19:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,93,,9899
10-10-2024,20:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,37,,7438
10-10-2024,21:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,60,,7979
10-10-2024,22:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,28,,9899
10-10-2024,23:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,36,,7438
11-10-2024,00:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,47,,7979
11-10-2024,01:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,53,,9899
11-10-2024,02:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,49,,7438
11-10-2024,03:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,52,,7979
11-10-2024,04:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,34,,9899
11-10-2024,05:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,45,,7438
11-10-2024,06:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,39,,7979
11-10-2024,07:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,35,,9899
11-10-2024,08:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,88,,7438
11-10-2024,09:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,95,,7979
11-10-2024,10:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,82,,9899
11-10-2024,11:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,43,,7438
11-10-2024,12:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,20,,7979
11-10-2024,13:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,50,,9899
11-10-2024,14:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,28,,7438
11-10-2024,15:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,31,,7979
11-10-2024,16:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,26,,9899
11-10-2024,17:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,99,,7438
11-10-2024,18:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,82,,7979
11-10-2024,19:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,92,,9899
11-10-2024,20:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,58,,7438
11-10-2024,21:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,31,,7979
11-10-2024,22:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,50,,9899
11-10-2024,23:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,22,,7438
12-10-2024,00:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,58,,7979
12-10-2024,01:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,23,,9899
12-10-2024,02:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,25,,7979
12-10-2024,03:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,42,,7438
12-10-2024,04:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,50,,9899
12-10-2024,05:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,37,,7979
12-10-2024,06:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,34,,7438
12-10-2024,07:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,34,,9899
12-10-2024,08:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,51,,7438
12-10-2024,09:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,51,,7979
12-10-2024,10:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,55,,9899
12-10-2024,11:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,35,,7438
12-10-2024,12:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,26,,7979
12-10-2024,13:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,25,,9899
12-10-2024,14:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,58,,7979
12-10-2024,15:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,35,,7438
12-10-2024,16:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,20,,9899
12-10-2024,17:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,34,,7438
12-10-2024,18:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,26,,7979
12-10-2024,19:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,30,,9899
12-10-2024,20:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,29,,7438
12-10-2024,21:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,45,,7979
12-10-2024,22:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,30,,9899
12-10-2024,23:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,34,,7438
13-10-2024,00:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,36,,7979
13-10-2024,01:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,58,,9899
13-10-2024,02:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,32,,7979
13-10-2024,03:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,60,,7438
13-10-2024,04:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,32,,9899
13-10-2024,05:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,47,,7979
13-10-2024,06:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,58,,7438
13-10-2024,07:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,21,,9899
13-10-2024,08:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,23,,7438
13-10-2024,09:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,35,,7979
13-10-2024,10:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,24,,9899
13-10-2024,11:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,37,,7438
13-10-2024,12:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,58,,7979
13-10-2024,13:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,25,,9899
13-10-2024,14:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,44,,7438
13-10-2024,15:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,30,,7979
13-10-2024,16:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,53,,9899
13-10-2024,17:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,42,,7438
13-10-2024,18:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,24,,7979
13-10-2024,19:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,54,,9899
13-10-2024,20:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,27,,7438
13-10-2024,21:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,45,,7979
13-10-2024,22:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,56,,9899
13-10-2024,23:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,49,,7438
14-10-2024,00:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,38,,7979
14-10-2024,01:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,55,,9899
14-10-2024,02:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,35,,7438
14-10-2024,03:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,25,,7979
14-10-2024,04:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,44,,9899
14-10-2024,05:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,43,,7438
14-10-2024,06:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,38,,7979
14-10-2024,07:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,22,,9899
14-10-2024,08:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,96,,7438
14-10-2024,09:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,83,,7979
14-10-2024,10:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,84,,9899
14-10-2024,11:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,59,,7438
14-10-2024,12:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,41,,7979
14-10-2024,13:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,27,,9899
14-10-2024,14:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,35,,7438
14-10-2024,15:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,60,,7979
14-10-2024,16:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,57,,9899
14-10-2024,17:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,75,,7438
14-10-2024,18:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,85,,7979
14-10-2024,19:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,77,,9899
14-10-2024,20:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,45,,7438
14-10-2024,21:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,57,,7979
14-10-2024,22:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,31,,9899
14-10-2024,23:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,58,,7438
15-10-2024,00:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,44,,7979
15-10-2024,01:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,23,,9899
15-10-2024,02:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,34,,7438
15-10-2024,03:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,24,,7979
15-10-2024,04:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,47,,9899
15-10-2024,05:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,51,,3282
15-10-2024,06:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,59,,3080
15-10-2024,07:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,27,,3631
15-10-2024,08:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,91,,3282
15-10-2024,09:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,73,,3080
